"","sig126","sig127N","sig127C","sig128N","sig128C","sig129N","sig129C","sig130N","sig130C","sig131N","sig131C"
"P43135",14.2932252394803,13.8712222378476,14.4121947337174,14.6648611027775,14.3951979909343,14.5213544052873,14.2932252394803,14.8837471538587,14.2855311483123,14.4354636948987,14.4695523505856
"P06537",17.2901725212032,16.8395854213553,17.2025474069197,17.0646486299531,17.1367888435242,17.020566459373,17.2901725212032,17.1311296918178,17.0103741546744,16.9547308477291,16.9964853478425
"Q8CJ26",15.1874370014834,15.2457680878885,14.5814098081504,14.6982186328975,15.2828075107021,15.1371822476616,15.1874370014834,14.9195133421601,15.5050095013211,15.0220076184504,14.9494659764042
"P08556",18.4963035346154,18.4672360066873,18.4383893576533,18.4420949845075,18.5663055600219,18.5335807994934,18.4963035346154,18.436173185803,18.7282985201442,18.5151134251978,18.4807095891101
"Q8VCQ3",15.4449540979691,15.5330602728032,15.5300639270844,15.246842221054,15.5723272050702,15.225725774379,15.4449540979691,15.2319862734357,15.8840147154042,15.4224760949892,15.6194309665653
"Q99J45",16.2200550132373,16.2361598436797,16.1248082113913,16.298385821885,16.2512866214215,16.2497352425283,16.2200550132373,16.2526233935742,16.2814329754272,16.2172167735381,16.1953898881912
"Q91V36",18.1158051229793,18.1237733206837,17.7661316598634,17.8750510032527,18.1284907632965,18.2891870172857,18.1158051229793,18.0046749935631,18.5870847657068,18.2597523612261,17.9706981876872
"Q810U4",19.2775115659054,19.4839908313817,19.3601358810456,19.4045072554309,19.2723131463418,19.4034795171232,19.2775115659054,19.3193071860748,19.1421461857372,19.4297325038194,19.3683979961193
"A0A1W2P7Y9",19.2793219478866,19.4662777675356,19.3504891744792,19.3982112657422,19.275659820533,19.4098508348463,19.2793219478866,19.3241348862545,19.1809982971122,19.4276592025055,19.3690327578712
"A0A1W2P6Z1",13.9732061404387,14.1676236574918,14.3265413176367,14.2479052840824,14.1589161628792,14.1638346259999,13.9732061404387,14.3478995698551,13.7161804637909,14.197986649236,14.248988519931
"A2A9Q2",18.1779731646666,18.311200115938,17.9707860328277,18.1241675375634,18.1975072789722,18.312039164212,18.1779731646666,18.0805675502739,18.4984367736324,18.2439331692237,18.0654889607893
"Q80XC6",13.6324915855176,13.1814628472256,13.8085580371014,13.5801638233311,13.972720994686,13.2733805327994,13.6324915855176,13.8128971173981,13.7978773458737,13.2108652682658,13.9263192196861
"Q9WU00",14.2110498570013,14.1442565305079,14.4459611462428,13.9398082423366,14.2417111943649,14.2947832788294,14.2110498570013,13.7903741021215,14.5539938294437,14.0504015250082,14.2537303572633
"Q99K73",17.4843587549594,17.8154272783922,17.3415222380017,17.2769378142991,17.5181496942221,17.6882432808856,17.4843587549594,17.2799768374982,18.0240105179158,17.6387606801931,17.4311943687703
"Q8BSP8",14.2110498570013,14.1442565305079,14.4459611462428,13.9398082423366,14.2417111943649,14.2947832788294,14.2110498570013,13.7903741021215,14.5539938294437,14.0504015250082,14.2537303572633
"P56974",15.8895989553737,14.8632019934628,16.1269039067276,15.979054814531,16.0073091598742,15.5710569961516,15.8895989553737,15.9570512349699,16.0772767894918,15.0512852001327,15.7413245319303
"O35181",14.8848951186659,15.6369197523362,15.0476681587886,15.221442339281,14.8727041633165,15.276253600239,14.8848951186659,14.9512846903756,14.4279011943218,15.0643941723437,15.0414583131229
"P60761",18.213315765727,17.0618256722993,18.8341792967566,17.4769417478414,18.4543629837167,16.9136581904124,18.213315765727,17.667765591891,17.7214451413969,17.292794735353,18.07163767128
"Q9JJR9",14.4945599854379,14.6791945866748,15.1114500898445,15.1519909206983,14.7379965511991,14.9249122069071,14.4945599854379,14.8611317626426,13.8634725327177,15.3055010724479,14.7790248797468
"Q8VC65",14.4183904835324,13.8781108504388,14.8537226923896,14.6325921532205,14.4792611597193,14.1797647064847,14.4183904835324,14.5571820924965,14.6155018942757,14.2507294929216,14.3736660461874
"Q8CFV4",16.445157725046,16.2851869797576,17.0186593887145,16.5638873185488,16.4527668147846,16.0300339087079,16.445157725046,16.2055669539117,15.9908116296502,16.1554030248992,16.5748567554046
"P97333",17.0143571848531,19.1600163351298,16.7752774845717,16.5120930806742,17.0915634088773,18.9786861816291,17.0143571848531,16.6863237057759,17.6406623125844,19.2110245221258,17.5379158033071
"O35375",16.0947485064216,17.4262308136272,15.9054515602749,16.8374116124748,16.1764617806219,17.4155800572087,16.0947485064216,16.871205799616,16.2742413139414,17.6113465161015,16.8082116653056
"Q9CS84",19.8586475709289,19.652673631183,20.2514949240722,20.2567710672154,19.9031398171625,19.7855046412207,19.8586475709289,20.1825790760611,19.3553257174173,19.6476182033466,20.0970355115226
"H3BK41",18.6298065517645,18.3345358856743,19.0628614337703,18.9786618452999,18.558068180661,18.3723589343114,18.6298065517645,18.9323249171335,17.896742237791,18.2854465974827,18.990579766343
"G3UWQ9",13.8090534268514,12.4417262912886,13.7675831286429,13.3886327514805,13.9227385402381,13.13120895202,13.8090534268514,13.711178745804,12.376087975408,13.3028630128939,13.8641744991404
"E9Q7X7",17.6782001324302,17.6584496489616,17.8771566523188,18.060844343691,17.7260596439279,17.7655777400934,17.6782001324302,18.0058651118887,17.5669557283576,17.7934969624004,17.8826696202711
"Q6PAI9",17.4507726526966,16.8013532530525,17.5941815273364,17.5899834566173,17.384508417555,17.1358435579695,17.4507726526966,17.7386004775185,16.5763655755262,17.2036370831851,17.5858783163432
"Q6P9K9",18.8430013019293,18.7268843558994,19.2919436436481,19.1204082457851,18.8765250350231,18.6484062965465,18.8430013019293,19.0398055683212,18.4399980274223,18.6941909553543,19.0415912932642
"E9Q2X2",18.8338725741982,18.7375002128949,19.2991897406009,19.126151542569,18.8674667112235,18.6602529950123,18.8338725741982,19.0337531744759,18.4517531417276,18.6960987894046,19.044629786568
"A0A087WPQ9",18.6319338193961,18.5476487058426,19.1000236076787,18.9262691545353,18.6727266154406,18.4568491866217,18.6319338193961,18.8316605042018,18.2537795762989,18.5014933506079,18.8474356826838
"O88724",15.2883658740846,13.8921170104679,15.6486848288015,13.8303557223273,15.3641920989598,13.511617734858,15.2883658740846,14.150831724577,14.416651781199,13.9378115194534,14.7604861454032
"O88491",13.3487527027949,13.0233332512266,13.7316607151574,13.6064055932675,13.6578831418779,13.0839587238476,13.3487527027949,13.8425963103966,12.7289370272537,12.8888109277745,13.6443862726634
"Q8BVE8",15.7889592623695,15.4932715380328,16.1492614481724,15.9368898871867,15.852390060269,15.5440784154153,15.7889592623695,15.8919037465867,15.461879443949,15.5064412082441,15.77674797406
"Q6P2L6",15.5253264836316,15.8003002958285,15.2316639391997,15.4452426202746,15.4237804298298,15.6183613974126,15.5253264836316,15.3393003131866,15.4003764274429,15.6889991782252,15.4138230610888
"Q9R1J0",17.7344894342123,17.2804583220129,17.7828592631286,17.885486874968,17.7221180727439,17.565834679597,17.7344894342123,17.8559363104734,17.9019824294334,17.520264547821,17.7954063770025
"P46460",22.7632168477895,22.961151119188,22.7882113495844,22.6936589880116,22.7221502062026,22.9372478887341,22.7632168477895,22.7587964608398,22.7402973746185,23.0230192521225,22.8544417642745
"Q9CZ44",19.8030751869818,19.8064330501055,19.6888695309445,19.815291880408,19.8244372080622,19.7907802952406,19.8030751869818,19.7764118821935,19.666636604179,19.7914000474683,19.7447112746773
"A2AT02",19.802566841494,19.7973063578468,19.6712567684934,19.8522274634989,19.8160117641584,19.8346162868696,19.802566841494,19.7934100537807,19.6918998285347,19.8354549847026,19.738734278176
"Q62092",16.3346850042021,15.8335302358568,16.5753981028342,16.712384784689,16.3214241523316,16.0361683778945,16.3346850042021,16.79709164502,15.6292773785151,16.0682889819207,16.5957876513872
"Q9CPR8",14.1150536816707,14.5814581477957,14.1221391213973,14.3234498861341,14.0547438921236,14.3853132578528,14.1150536816707,14.3658688929248,14.452205944761,14.271750951489,13.9483296076736
"G3XA30",13.5507702410094,13.8088005832246,13.4905679506887,13.4402542577817,13.1242441851733,13.6939291253209,13.5507702410094,13.6006144643714,13.654320190698,13.4975594200918,13.6086438212214
"Q99NF2",17.5722331984201,18.043718677915,17.6730760164599,17.3373423579733,17.4736763470845,17.7919790559834,17.5722331984201,17.4058419736348,17.5775016093961,18.027065926845,17.6695270997098
"A2AJ91",17.4219499307469,17.7045240729384,17.5308276255692,17.1373030723631,17.3554117910699,17.5810609352483,17.4219499307469,17.2188522050448,17.5476033491081,17.9281457697588,17.5849746691532
"A2AJ90",13.5939837187865,13.307479089171,13.8367723071834,13.5271292230801,13.717401654094,13.3940184966286,13.5939837187865,13.4641569296624,13.7694443231315,13.8755286732677,13.905478151243
"Q5NCR9",16.1290405449059,16.1102184057918,16.3187110175239,16.186669405831,16.0754364444059,15.9991924449813,16.1290405449059,16.0873172325907,15.6708940005804,16.0120036089003,16.2124640655448
"Q1HFZ0",17.1615099473155,17.1026751443734,17.1918173480767,17.2121234051805,17.1426635066939,17.2476981131046,17.1615099473155,17.1958710064176,17.0860787225976,17.2105657257476,17.2118388008409
"Q9CZ57",13.6399584467125,13.9017936874824,13.8579964840003,13.7512809587389,13.93721288653,13.7739992961588,13.6399584467125,14.0779664753189,13.7768310326591,13.9710543386571,13.7988800894054
"Q7TS68",15.3666781956273,15.3408670006503,15.2292426197466,15.2527173925563,15.3277136794359,15.4135131171318,15.3666781956273,15.2244873360876,15.6010682083119,15.2278193728654,15.2725126334118
"Q9JM14",18.4034797077818,18.6943467308786,18.2466698771513,18.3587591968208,18.3955718457272,18.6371449303965,18.4034797077818,18.2972446445888,18.6749193242966,18.6400773491139,18.3843845334433
"A3KFX0",16.3184340673733,16.8176637634522,16.6005451804383,16.6546232499477,16.1532392613576,16.6992752324587,16.3184340673733,16.7016628350995,15.8106467386312,16.7560890472085,16.6794027518788
"Q91YE9",16.0155166475149,16.2837653833586,16.0058322775437,16.2056589114453,15.9957080387789,16.5357857005966,16.0155166475149,16.2336032293508,15.6908701686629,16.5679808371301,16.0342029511591
"Q3V1L4",17.323646453844,17.5559212037553,17.1577992206528,17.3553782559702,17.3646158684619,17.5637917124072,17.323646453844,17.2623790985213,17.7263737970103,17.5060160056093,17.2944572447181
"A0A494BBK9",13.7396440281778,13.9041795644746,13.706121857397,13.797423149436,13.956831788512,13.7691171207674,13.7396440281778,13.871122355523,13.841280483873,13.8609995160455,13.909262940594
"A0A0N4SW80",17.9977667212263,17.7039610149813,17.691089173965,17.7053602116047,17.9547735932973,17.5411100166195,17.9977667212263,17.5875433655111,18.4144788434433,17.2785501335785,17.486555102303
"Q9D020",18.6594911565919,17.9473311890217,18.3432873153553,18.2924749110074,18.6105041784606,17.9756251936604,18.6594911565919,18.2680328329536,18.9427204759395,17.8195662400014,18.1737155778956
"Q3UFY7",17.9842529105506,17.9315451809248,17.966028005711,18.0161158323373,17.9351090259615,17.9399993355175,17.9842529105506,17.9208969005141,18.1639965142103,18.0798462981908,18.0054172713343
"Q3UHB1",18.5367457393879,19.6082554206999,18.9339210207266,18.9457083309892,18.4454177686245,19.3819847872545,18.5367457393879,18.8768361713721,18.2375185661184,19.5237934680164,19.1643829461715
"Q61503",16.5534135031419,16.0357116591841,16.0188553847953,15.1893714063621,16.4693121083618,15.7284186675394,16.5534135031419,15.1578756412386,16.6722305985144,15.7606963216829,15.763484735913
"Q8VCE6",16.3069490364613,16.5231323165605,16.6688352010682,16.5793928430215,16.3291716441462,16.3880628658909,16.3069490364613,16.576792378785,16.0014921739377,16.3620002679889,16.6820105606743
"Q80WB5",17.719633739029,18.1898831041642,16.5742968626253,16.7932690974423,17.7598086973443,17.8858690711813,17.719633739029,16.9032013006012,18.6825849706016,17.8560995929182,17.1338110150449
"Q99PJ0",20.4938123497085,19.5997117573501,20.9582459132963,19.9239405856902,20.3610437838929,19.6457016811597,20.4938123497085,19.8690283860208,19.5799454081462,19.4980523172208,20.3180112235028
"F6RQ26",19.6681212380908,18.7624950772899,20.0849422124025,19.2218848705834,19.5703236156193,18.8271411589052,19.6681212380908,19.1697514111264,18.7981278469308,18.598166884782,19.4739650578734
"Q8R2U4",16.7996399522925,16.6609741589563,16.8792559402946,16.8042123709441,16.8008890521209,16.9333991768221,16.7996399522925,16.8958351002884,16.9144992550225,16.8387485957059,16.8159518941653
"O09118",14.6607012161418,15.2334635706614,14.6537012943523,14.927588177435,15.0837503174615,15.0073132141173,14.6607012161418,14.9602299130118,15.4384117543019,15.0226541884581,14.9834851437135
"Q8R4G0",16.3864166796088,16.0891313427788,17.0348717895904,16.887886609638,16.5280076135811,16.2185288752097,16.3864166796088,16.7193338818592,15.8611948698797,15.9802761932226,16.6982783124031
"Q8R4F1",16.7956410351366,16.3949889206852,17.2342988263605,17.0479166566698,16.602958544584,16.364468504902,16.7956410351366,16.950871651368,16.2806146471122,16.3398779554217,16.9507630930253
"Q9CQA9",14.0579897451423,13.5965672476048,14.0115741996841,13.9352826377201,14.0581770890427,13.9679688236986,14.0579897451423,14.1074992564086,14.3383390312406,13.9171829439744,14.0607581077348
"Q3UFB7",17.3181930230235,16.7769246820079,17.6792970177782,17.6548699629612,17.3409822812071,16.9881854983563,17.3181930230235,17.5852944266576,16.710372222456,16.9727785899025,17.5497563802549
"P15209",18.1071091841603,17.6166352841899,18.4387742373871,18.3346766043572,18.0406225961896,17.7265253730643,18.1071091841603,18.3278176851256,17.6815769184532,17.6479082937615,18.2682730100235
"Q3UHE3",17.6548276293331,17.3333339501945,17.582986717136,17.794661663566,17.5021474786545,17.5961746617905,17.6548276293331,17.7178489034019,17.7284957672935,17.4180569397265,17.6561613388449
"Q6VNS1",17.8070178290749,18.0016991192547,18.0397232435934,18.0308610758702,17.8502396970706,17.9778568906548,17.8070178290749,18.025176656769,17.5943382606629,17.9585620606552,18.0624392389078
"A0A0U1RNS2",14.6698135720505,15.3209770709333,14.6117457248366,14.5998532211411,14.640363869481,15.0347477177208,14.6698135720505,14.8764474888151,14.3945195035107,15.1068224064137,14.8061891045656
"P70310",13.3529820739395,13.2207851995286,13.0779791872171,13.5585056233705,13.8319866024916,13.4978731162862,13.3529820739395,14.0535874362025,13.7209770647464,13.5279778926321,13.5023195663442
"Q641K5",14.254256479349,13.3852560505713,14.5921756147936,14.3593823887506,13.9237820057579,13.7998457464895,14.254256479349,14.228230091378,12.5759122244934,13.8506625814734,14.1088394867547
"P54729",17.486027576829,17.5110089642654,17.2573652985648,17.3676686748982,17.4858403777158,17.5417613348769,17.486027576829,17.456249018471,17.7106072879718,17.5640656719775,17.3379017428111
"Q9R060",15.4014550402607,15.2839405495615,15.469497889339,15.3364302469092,15.4480633174076,15.4595035399394,15.4014550402607,15.4583389523158,15.6882684843616,15.4461043898269,15.5002818793222
"Q9R061",14.8635279448696,15.0625399726573,14.7455606495228,14.7447339420173,14.8405522478702,15.0728211707963,14.8635279448696,14.7237439785688,15.2340040586473,14.8916101787113,14.7490519912234
"Q9CWD8",15.0972155692336,15.0067284218265,15.3153639125972,15.2964574891079,15.180400406854,15.0575201625093,15.0972155692336,15.3129560947798,15.0766473838076,15.2410144400907,15.1519402705627
"Q02819",18.0104662202935,17.6492785179369,18.3016442061719,18.2891563066209,18.0185227742475,17.8773732756975,18.0104662202935,18.2397599125939,17.343537910333,17.8295899562948,18.1827390139756
"P81117",16.3901385413324,16.5670753332645,16.3810440438588,16.502208161055,16.5261786669449,16.5662815665608,16.3901385413324,16.4578829611263,16.6165152926751,16.6831603758053,16.6081155851658
"Q80XU3",17.956928764199,18.0424716549239,18.3945298630079,19.2477709074918,18.201256382673,18.221587338215,17.956928764199,19.136561613201,16.8438192217221,18.2245371075433,18.7300372229267
"O35685",19.9418891956934,20.0876609550098,19.7602309665192,19.944042473064,19.9332983230865,20.0699210316734,19.9418891956934,19.899204247077,19.9552595330668,20.1140681292384,19.9605703406944
"Q6PIP5",18.192857366031,18.44620193369,18.2262255285615,18.3814070542197,18.304367945148,18.4962648097722,18.192857366031,18.4060151541412,18.2018324845804,18.3652504328403,18.3608674379329
"Q9CQ48",15.1460957707724,15.1947360520841,15.0174298912591,15.275286279275,15.0214789609403,15.1907688916691,15.1460957707724,15.2588103067476,15.0880622300451,15.0922387428961,15.054679592019
"Q8R1N4",17.9136409291419,17.991481249309,17.9182987462393,17.9302859056493,17.9171461260845,18.0257093293506,17.9136409291419,17.9185503331791,18.0589662458777,17.9632597326396,17.8899788381189
"P0C027",19.4771131813715,20.0859621844803,19.0736352254195,19.6162128793044,19.5630906435539,20.0173137297347,19.4771131813715,19.6663127143762,19.8008195079514,19.9767676518408,19.4731763333926
"Q9DCN1",16.6831047574654,16.5006019181492,16.6464410040388,16.4621966113844,16.5578909076562,16.3269497796891,16.6831047574654,16.3902127653364,16.4007377700246,16.3399426009571,16.4351106826486
"Q9D142",15.5994122196952,16.0727675983635,15.0067070922217,15.4413036566496,15.7057917863686,15.946507645529,15.5994122196952,15.4591336356055,16.3212457243834,16.0268366593411,15.4709389809562
"Q8BG93",14.6342161498498,15.3616407848254,14.3933765573589,14.6322060052063,14.7671093761446,14.709695206066,14.6342161498498,14.4885540300898,14.9221130492495,15.0001789430836,14.5427615253112
"Q6P3D0",17.3870256056787,17.786238505111,16.9440553792349,17.2718653037953,17.3642482051358,17.6361396018007,17.3870256056787,17.0829134301746,17.8913663170005,17.6307309376383,17.2239057143711
"Q8VHN8",14.6958389636811,14.8238563651308,14.4333572310989,14.3390604171253,14.6895186318014,15.0392982351146,14.6958389636811,14.389882931295,15.3301970711143,14.8596777696554,14.5204381727941
"Q9CWD3",15.6324709305534,15.6670243139711,16.0706038364324,15.9414495364798,15.4335752142006,15.8027102224947,15.6324709305534,15.7724097276161,14.5140806972343,15.7811454442571,16.0062653917405
"Q3U2V3",16.3663009842036,16.4394706587758,16.4182849723502,16.5240043736009,16.3489287718028,16.409979639532,16.3663009842036,16.4511160444358,16.5637279852309,16.4004060194556,16.3913252573651
"P11930",15.6364751025346,16.0165130063441,15.5736706864162,15.5866572506926,15.7046641018611,15.9017351047427,15.6364751025346,15.6361096087833,15.8736861563579,15.8975920841373,15.6024584367885
"P56380",19.1328710703762,19.2370764612654,18.9072027477527,19.1009682418066,19.1592365586728,19.2139628747749,19.1328710703762,19.1039678306744,19.4153256028608,19.2217408496709,19.1616363100983
"Q9CQF3",18.6134772757001,18.3976700385111,18.8569901931047,18.8549269915558,18.5416151518051,18.4712739789142,18.6134772757001,18.7908370887039,18.2989740527772,18.4227348593389,18.7108208721445
"Q9JI46",20.7056751230932,20.8745675393989,20.6114069968682,20.7202831494172,20.7211398453937,20.6867672466694,20.7056751230932,20.7007791332288,20.3065347710243,20.4548875165561,20.5752688103406
"Q8R2U6",19.0100065510456,19.2533217060254,18.840974676741,19.0946809695756,19.0004046662991,18.8683701783949,19.0100065510456,19.0228713697923,19.0846295535088,18.8416258527554,18.9159121103199
"Q9JKX6",16.8643625911791,17.2654715210443,16.6122691888625,16.7855202167836,16.7725928512761,16.9771675410169,16.8643625911791,16.7443485527358,17.0297698901168,16.9759224793663,16.7505571761175
"Q99P30",15.1417799948604,14.7690715050398,15.136540228659,15.0146680234455,15.2893727231762,15.5297837456938,15.1417799948604,15.3709399084404,16.2821233151086,15.4974239615612,15.2790449718939
"Q9CR24",14.7860083473174,14.852671107207,14.5342827065931,14.6389244932851,15.0848634106757,14.6786516690884,14.7860083473174,14.6905735487832,15.1789255627992,14.7416529121518,14.8043610775995
"Q8BVU5",17.7670065579095,17.7530383466121,17.8520668123541,17.9192585566973,17.6831193270658,17.8055365397574,17.7670065579095,17.738888890688,17.718011517513,17.8270892294963,17.7976213047233
"Q5F2E7",16.9802662520403,16.7901558507395,17.09314935644,16.9207251558062,16.9154343158736,16.8104570375676,16.9802662520403,17.0693371143681,16.4059164363115,16.9106317384485,17.0881358946055
"E9Q7G0",18.1770982450281,18.122601248478,18.0183706670861,17.9411567800924,18.1725535768219,18.1212223206936,18.1770982450281,18.0358877186068,17.9414751238901,18.1518003584324,18.0371604937634
"F6ZQA3",17.7563123141701,17.7648865288976,17.5824362651364,17.3782484702444,17.7352583778621,17.6474627211046,17.7563123141701,17.4670412502033,17.8384962863972,17.685728309578,17.4872270918214
"A0A1B0GT38",14.9646663937394,14.3590495253096,14.6730995537291,14.858462744999,14.987030911378,14.6103878786282,14.9646663937394,15.0184335314272,15.5815122006581,14.6920086553718,14.9201669457047
"Q9QZS3",18.9547238762515,18.3060057392128,19.2100619967626,18.8074978815771,18.8757934386268,18.2928414742123,18.9547238762515,18.7907793990983,18.6570074439727,18.3099887037717,18.8933270036941
"O08919",19.2681498255359,19.4361508313121,19.2132694156487,19.2030855516172,19.2058640269756,19.2945114257211,19.2681498255359,19.2180690645541,19.2028414388666,19.4303581181243,19.2089179735284
"Q8BH74",16.9642206878425,16.8472032808516,17.0913879520681,17.0384516490933,17.0111958555824,16.9375058667426,16.9642206878425,17.1025224001631,16.7159930218768,16.8877348522593,17.0753831313194
"Q8R0G9",17.4645414652527,17.3855130223461,17.4840961545041,17.4980044222861,17.4366211472332,17.3571849762815,17.4645414652527,17.480604704203,17.2330306475693,17.3156386210402,17.4751620138438
"E9Q3G8",17.1254953139822,16.693240367207,17.2500793180562,17.179860079526,17.14654737145,16.9327688978114,17.1254953139822,17.1704462776925,16.9749597778446,17.0503319348551,17.1599316849221
"Q99P88",18.0658514046981,17.9497916395189,18.1678628130358,18.1109658372352,18.0658619593448,17.9553835608315,18.0658514046981,18.1521297841715,17.953357135349,17.9686345763116,18.1080229266041
"Q3USP6",15.5055767033821,15.6186464156498,15.474615898343,15.3665232516095,15.4169664193025,15.4609261160545,15.5055767033821,15.2577734008484,15.8662350171731,15.3293290717727,15.3505501444491
"Q9Z0W3",16.7588286947139,16.4568388107959,16.9417612304303,16.7944742208034,16.7833578924018,16.7320305730552,16.7588286947139,16.8342305441412,16.7498766059678,16.6757406303708,16.8447967144849
"Q6ZQH8",15.4921517155062,15.3858551454262,15.6897159548874,15.6291186112676,15.5805511382481,15.3716330350954,15.4921517155062,15.6579235053393,15.4356913469491,15.3243308952265,15.6992925992634
"Q6ZQG1",17.4698609812791,17.344422579244,17.5882003115442,17.4059148117696,17.5151348730584,17.3425315040327,17.4698609812791,17.4715378867195,17.3749524685657,17.3131704701179,17.4689102325124
"E9Q880",16.5086973950856,16.3325739706346,16.6037112000618,16.4173371138239,16.5481208229789,16.3549165761225,16.5086973950856,16.4522130547948,16.501397942119,16.3403760251071,16.5056588728117
"Q9QY81",17.2458020052794,17.081216298411,17.3099946706323,17.2105312325372,17.2476390271608,17.1388954917765,17.2458020052794,17.3242706155377,17.1716073089446,17.127960427123,17.2008106067289
"Q80U93",16.6007323236022,16.3088557449547,16.7158730279298,16.6278697342165,16.6331546098849,16.4878822444061,16.6007323236022,16.6918807864587,16.3011591103523,16.479189384421,16.6177404501024
"Q8R4R6",15.0597074643901,14.9402215443643,15.3076525630632,15.0630079821743,15.2828537078467,14.9889377277243,15.0597074643901,15.0334631074375,14.974694042399,14.8474775631934,15.1513250659498
"Q9CWU9",16.100379202852,15.8302017500646,16.3180875952162,16.1547272464594,16.1686575060314,16.0309320583912,16.100379202852,16.1906694575927,16.2030352217573,16.0249323891405,16.1446084308786
"Q8CIC2",14.5000340621984,14.2123173276553,14.3147768834918,14.0992645875466,14.5167310446493,14.3284288105062,14.5000340621984,14.0166334599847,14.8277811826069,14.3126643772935,14.2676967929754
"P59235",14.3500278804752,13.9593657874668,14.6072335487863,14.5819326968821,14.3157053323016,14.2877675335648,14.3500278804752,14.3172155850965,14.171755498232,14.2837577790376,14.3833560376117
"Q9JIH2",16.1318980738582,15.9740740876635,15.9086736468337,16.0454534842223,15.8999664963578,16.1614411556661,16.1318980738582,15.997533767199,15.8776884474064,16.1224540639584,16.0120943470432
"Q8BTS4",17.3690067286093,17.1543562075764,17.5272075782532,17.4179189351341,17.3887572875794,17.2905120030473,17.3690067286093,17.3886752538669,17.1902586150851,17.2580388965414,17.4228524816248
"Q8R332",17.3869976609057,16.8784034638439,17.5917473761226,17.5641403733559,17.5039115320816,17.3640642665781,17.3869976609057,17.4645061511363,17.0499716648055,17.3247890765282,17.5343135408964
"Q63850",17.025256946298,16.9755325633925,17.1794066535568,17.0301093558137,17.0545098997816,16.9216994205279,17.025256946298,16.9805142223807,16.7324360197562,16.8277299717849,17.0755063762977
"Q8R480",16.1721660210862,15.9177965858335,16.3781780378329,16.3299403420127,16.1528032238353,16.0944270175401,16.1721660210862,16.3527503383739,15.6944950308713,16.0614910927636,16.3026415099703
"Q8CEC0",16.4271359869224,16.447261978577,16.5197916643358,16.4546481530106,16.4080629065838,16.3778830934747,16.4271359869224,16.5087820191618,15.9593731909776,16.3516413476489,16.4217221197527
"Q8BJ71",18.6244103051966,18.3821270801822,18.7215757691077,18.6535218706551,18.6317497745487,18.558249946179,18.6244103051966,18.6890141023982,18.3379200655716,18.5097124543173,18.629060367625
"Q6PFD9",17.2600380626719,17.1209355014938,17.3802864732392,17.310816556817,17.2930133227879,17.1254376031894,17.2600380626719,17.2774279899277,17.1421696707111,17.1097484800874,17.2640496194043
"Q3TP40",15.8725088482572,15.4579335874924,16.2391567934521,15.6969512933794,16.1048355010241,15.226221028388,15.8725088482572,15.5581011823424,15.3761156019161,15.3796765785128,16.0140209316215
"P61971",18.9203181697512,18.9704907419357,18.6318817104148,18.9352198473042,19.0229254019416,19.1386925662152,18.9203181697512,18.7957162308716,19.5567528570453,19.0331818166086,18.8635696083691
"Q9DBY8",14.5260221655496,14.5549646545087,14.4440716739398,14.3580276114688,14.3200796190961,14.4131728523606,14.5260221655496,14.5334856921568,13.983999790192,14.5385097130056,14.4547091798057
"Q6P5U7",17.2593064368289,17.6580749531297,17.4535701123198,17.5655404200912,17.1279876671103,17.6042596872436,17.2593064368289,17.6322232484589,17.1536205089323,17.7597868144036,17.5467337879285
"Q99JX7",16.9188738655609,16.8949247395223,17.0295858779335,16.7349245850323,16.8270100388747,16.8272366246313,16.9188738655609,16.8640125841545,16.9136432162292,16.9578638176012,16.9399567085372
"Q4ZGD9",15.5183816407585,15.4327467864277,15.7005095577055,15.5319674926908,15.674062779296,15.6347840620191,15.5183816407585,15.3699556766827,16.3658571736683,15.5312511692633,15.5808540539546
"P97346",13.9432945080278,14.153948323087,13.4608305592793,13.6642481824498,13.9914836905034,14.1920799895468,13.9432945080278,13.9354193611346,14.0698695883378,14.3782516136286,13.874388092125
"Q9QZV9",13.8777971970585,13.824435746589,14.1912045473209,13.924675607133,14.209198678231,13.7090602542203,13.8777971970585,14.1800851168314,14.1138585551491,13.8523850505311,14.1278045913636
"Q3UNA4",13.353060244653,13.5637610024122,13.2480559891484,13.3600298128439,13.514044251016,13.4909817906326,13.353060244653,13.3513857624098,14.1499867217206,13.5732117756426,13.2387457393508
"Q6PFX7",16.4400743880034,16.449672174806,16.3175387728698,16.3063143866068,16.3099179508446,16.3895521419685,16.4400743880034,16.5614054756252,16.3120921794913,16.4209338359921,16.4233029262835
"Q8BM65",16.4902482935215,16.015004889691,16.695672306808,16.3597001181432,16.2435960870803,15.9977182485887,16.4902482935215,16.4171896654668,15.9415092038794,16.0594146767682,16.3414424487287
"A0A0R4J0T9",16.8551057314234,16.2098003258623,17.0699535506871,16.7388717776695,16.5855084135555,16.2831261539571,16.8551057314234,16.7798778785027,16.1385793147374,16.3330847346244,16.733043093775
"A0A2X0SSN2",17.9705937616375,17.5815381238642,18.0865023732709,18.0528448804099,17.9858060259081,17.8373844883102,17.9705937616375,18.1282235211772,17.5320951226882,17.7357492185999,18.0371826443073
"P29758",17.7145888380982,17.7409159004116,17.7055384505209,17.7860816689673,17.7769761121721,17.7734552507347,17.7145888380982,17.6628430273605,17.9025289870635,17.7452637253788,17.7309146172937
