cluster	X.GN.	X.Pr0B_0h1.	X.ProB_0h2.	X.Pr0B_1h1.	X.Pr0B_1h2.	X.Pr0B_4h1.	X.Pr0B_4h2.	X.Pr0B_16h1.	X.Pr0B_16h2.	MM.blue	MM.brown	MM.green	MM.turquoise	MM.yellow
1	"sp|Q3U5Q7|CMPK2_MOUSE"	17.8472939698891	17.8948206201387	17.895066439716	17.8286425996912	17.8052594503008	17.7993205700179	17.5172595601914	17.5871716098181	-0.976934497357152	-0.91636238581849	-0.189699868512346	0.969912776744454	-0.647608974774188
1	"sp|Q08091|CNN1_MOUSE"	18.8929061201283	18.7982452300429	18.8591168800078	18.8886333798683	18.7340184000887	18.7340931400811	18.4549617200857	18.451476519958	-0.954714081645203	-0.948699182614718	-0.236347377771424	0.97520867997991	-0.749245665201538
1	"sp|Q08093|CNN2_MOUSE"	19.0491109699751	18.9569960398591	19.0006851699749	19.0319694001154	18.9090587399641	18.8865236599948	18.5539223100884	18.6137611301143	-0.966485468648908	-0.936292046494809	-0.214500503705148	0.974910380473773	-0.714823716379398
1	"sp|Q9DAW9|CNN3_MOUSE"	20.0325107902116	20.0550002104473	20.0261039102489	19.9916736499549	19.9728351700611	19.9953816301192	19.7249515199968	19.7093667199358	-0.988868710456224	-0.898482304726758	-0.120687506943383	0.986904030385107	-0.60668731277003
1	"sp|Q9D2V7|CORO7_MOUSE"	21.1973120601003	21.184876999917	21.1731793699335	21.1950739700574	21.2232715602694	21.0584821397705	20.8944633800748	20.8930584901182	-0.963113157289608	-0.872864503348331	-0.1753388410968	0.937642634540982	-0.630610870298621
1	"sp|Q9CQI6|COTL1_MOUSE"	21.3445628099857	21.4084281797903	21.4290037797635	21.380026870194	21.3580766801145	21.361762959823	20.9301135198665	20.9500240297618	-0.989571625845665	-0.870148183805155	-0.0299332127631759	0.988917277967605	-0.557303807079613
1	"sp|P63254|CRIP1_MOUSE"	21.7717287899064	21.764159249811	21.8741590300183	21.7643874298372	21.8127596501373	21.8241640598911	21.4774885599034	21.4756056499122	-0.948176452584377	-0.774503634802262	0.123992241304791	0.955631535982969	-0.429956400939173
1	"sp|Q99KP3|CRYL1_MOUSE"	16.8603707205531	16.8178956805669	16.8317301705193	16.7463047797648	16.7136136205669	16.7829998400881	16.4791172099515	16.4610719199914	-0.95765387881368	-0.895775871234523	-0.158250159152252	0.96813267767269	-0.629133330702112
1	"sp|P97315|CSRP1_MOUSE"	20.3518822297086	20.4402253595722	20.3692640300075	20.3153799104291	20.3511800705263	20.2420111502228	19.9140321599817	19.9098238699821	-0.989292551191378	-0.901121570423211	-0.179703833301285	0.967970681348969	-0.624938418611684
1	"sp|Q8R242|DIAC_MOUSE"	14.9531241802138	15.1100414298458	14.9912777798546	15.0486576198391	14.9782731701856	15.045229789955	14.7496120201411	14.7146858497608	-0.936894422465574	-0.821338081903406	-0.0134284172225874	0.932734755411913	-0.505654263994057
1	"sp|P16675|PPGB_MOUSE"	17.5492164001318	17.6981606496825	17.5125535401897	17.5883775697086	17.4303976099434	17.4730052103146	17.3124655300388	17.3106672500015	-0.853696427269014	-0.925860097222518	-0.4526609723578	0.846059158727144	-0.776248131929488
1	"sp|P10605|CATB_MOUSE"	19.268337409978	19.174581580082	19.2383775499813	19.1756047699523	19.1155543999837	19.0496230400166	18.5717088801176	18.4223258001528	-0.980258723277637	-0.909277339243783	-0.14544324160815	0.987694943980617	-0.655541981809712
1	"sp|P18242|CATD_MOUSE"	18.3344039398162	18.3605461400527	18.347871419862	18.3708850300289	18.3090905999321	18.3141345002103	17.7557311502499	17.7338863503141	-0.994207266098559	-0.875011121415024	-0.0313373610041008	0.994704138728348	-0.56801853241766
1	"sp|P28293|CATG_MOUSE"	22.125770050111	22.1080179099214	22.2068328898995	22.0448554400659	22.0003901500782	22.1035698898968	21.4054542898288	21.410618749774	-0.976805750907345	-0.872951418631585	-0.0479739559560169	0.986806771329623	-0.570433048943837
1	"sp|P49935|CATH_MOUSE"	17.4715348202211	17.4934565300594	17.4995850802538	17.632963840131	17.3256971804374	17.2907864401061	16.4250968499795	16.4175852799527	-0.986711548824741	-0.925924842230105	-0.14081355472457	0.994016138373191	-0.671061997718539
1	"sp|P56203|CATW_MOUSE"	15.0234355401586	14.9175829099604	15.3267892501521	15.0382465501726	14.9178128998952	15.0194529099994	14.6194033197737	14.4613440897946	-0.854127673483455	-0.808509295981564	-0.0314257778211137	0.905799276531401	-0.585482345624228
1	"sp|Q9WUU7|CATZ_MOUSE"	19.1267156500975	19.1464365400616	19.1885014300877	19.1420796499259	18.9254015299131	19.0410352900589	18.6577586999488	18.6821437500593	-0.941293704489715	-0.958713583930959	-0.264814312061563	0.967263704793979	-0.752470883601081
