X.GN.	X.Pr0B_0h1.	X.ProB_0h2.	X.Pr0B_1h1.	X.Pr0B_1h2.	X.Pr0B_4h1.	X.Pr0B_4h2.	X.Pr0B_16h1.	X.Pr0B_16h2.	a
"sp|Q9D479|UVSSA_MOUSE"	13.948642169845	13.9505942001288	13.8115946997702	13.8449168000021	13.8326211596228	13.8208812903602	13.5913144801939	13.3713911101582	0.922204839825669
"sp|Q0VGT4|ZGRF1_MOUSE"	17.2722597298323	17.2190778102022	17.3053952096078	17.3829257401624	17.3405077198928	17.2780878098637	16.9873302998994	17.0358391895033	0.922102177082727
"sp|E9PV24|FIBA_MOUSE"	17.515721610349	17.8517475300693	17.8437146498944	17.7258154297157	17.4593311698677	17.4562635699514	17.1207431503495	16.7732651600916	0.92091164893698
"sp|Q8CB87|RAB44_MOUSE"	15.2866254899444	15.3574021399111	15.4853624901512	15.5285535398684	15.3246875199649	15.2751169601142	15.0373628098484	14.7070220401614	0.920560512321793
"tr|G3X987|G3X987_MOUSE"	18.900160129894	18.7787451401356	18.9599421600065	18.8862225299103	18.8586373598518	18.9315846099841	18.5911778198474	18.6108251701578	0.920331733547556
"sp|Q3TVP5|F105A_MOUSE"	15.5751491399605	15.4505311298769	15.5127766500737	15.4158785699686	15.3994553601465	15.4432333699197	15.2474430900492	15.1658156600353	0.920224731338172
"sp|Q3TL44|NLRX1_MOUSE"	15.8381890599974	15.8383151399997	15.9143176799135	16.0055992599263	15.9206391199517	15.9044002199504	15.5812006799213	15.6323612299502	0.919715601786482
"sp|Q9D0P0|EBPL_MOUSE"	16.1740032299121	16.2821332300376	16.3029801900645	16.2923756199656	16.0884607300985	16.0405548100799	15.8755138999636	15.8410386099912	0.918556375741669
"sp|Q91VW3|SH3L3_MOUSE"	21.5510442002145	21.4576872998812	21.5622707199197	21.4216674699374	21.4314498601238	21.4515974399182	21.2805818299838	21.157552520006	0.918545000785925
"sp|P32261|ANT3_MOUSE"	20.727835689885	20.4830363399624	20.24490847944	20.5450372401568	20.2184816996513	20.2437828395191	19.7277712500787	19.5371905099069	0.918052598824219
